Exp_Category,State,Year,Value
Social_sector_expenditure,Punjab,1998-99,3054
Social_sector_expenditure,Rajasthan,1998-99,5953
Social_sector_expenditure,Tamil Nadu,1998-99,8153
Social_sector_expenditure,Uttar Pradesh,1998-99,10477
Social_sector_expenditure,West Bengal,1998-99,6626
Social_sector_expenditure,Arunachal Pradesh,1998-99,332
Social_sector_expenditure,Assam,1998-99,2151
Social_sector_expenditure,Himachal Pradesh,1998-99,1553
Social_sector_expenditure,Jammu and Kashmir,1998-99,1496
Social_sector_expenditure,Manipur,1998-99,391
Social_sector_expenditure,Meghalaya,1998-99,390
Social_sector_expenditure,Mizoram,1998-99,379
Social_sector_expenditure,Nagaland,1998-99,415
Social_sector_expenditure,Sikkim,1998-99,254
Social_sector_expenditure,Tripura,1998-99,673
Social_sector_expenditure,Uttarakhand,1998-99,–
Social_sector_expenditure,NCT Delhi,1998-99,2245
Social_sector_expenditure,Puducherry,1998-99,–
Social_sector_expenditure,Andhra Pradesh,1999-00,8831
Social_sector_expenditure,Bihar,1999-00,8338
Social_sector_expenditure,Chhattisgarh,1999-00,–
Social_sector_expenditure,Goa,1999-00,470
Social_sector_expenditure,Gujarat,1999-00,7571
Social_sector_expenditure,Haryana,1999-00,2572
Social_sector_expenditure,Jharkhand,1999-00,–
Social_sector_expenditure,Karnataka,1999-00,6803
Social_sector_expenditure,Kerala,1999-00,5432
Social_sector_expenditure,Madhya Pradesh,1999-00,7417
Social_sector_expenditure,Maharashtra,1999-00,12844
Social_sector_expenditure,Orissa,1999-00,4889
Social_sector_expenditure,Punjab,1999-00,2724
Social_sector_expenditure,Rajasthan,1999-00,6377
Social_sector_expenditure,Tamil Nadu,1999-00,8862
Social_sector_expenditure,Uttar Pradesh,1999-00,11669
Social_sector_expenditure,West Bengal,1999-00,9338
Social_sector_expenditure,Arunachal Pradesh,1999-00,372
Social_sector_expenditure,Assam,1999-00,2640
Social_sector_expenditure,Himachal Pradesh,1999-00,1701
Social_sector_expenditure,Jammu and Kashmir,1999-00,1726
Social_sector_expenditure,Manipur,1999-00,605
Social_sector_expenditure,Meghalaya,1999-00,502
Social_sector_expenditure,Mizoram,1999-00,506
Social_sector_expenditure,Nagaland,1999-00,479
Social_sector_expenditure,Sikkim,1999-00,245
Social_sector_expenditure,Tripura,1999-00,776
Social_sector_expenditure,Uttarakhand,1999-00,–
Social_sector_expenditure,NCT Delhi,1999-00,2461
Social_sector_expenditure,Puducherry,1999-00,–
Social_sector_expenditure,Andhra Pradesh,2000-01,10006
Social_sector_expenditure,Bihar,2000-01,7408
Social_sector_expenditure,Chhattisgarh,2000-01,968
Social_sector_expenditure,Goa,2000-01,518
Social_sector_expenditure,Gujarat,2000-01,9681
Social_sector_expenditure,Haryana,2000-01,3387
Social_sector_expenditure,Jharkhand,2000-01,–
Social_sector_expenditure,Karnataka,2000-01,7541
Social_sector_expenditure,Kerala,2000-01,5242
Social_sector_expenditure,Madhya Pradesh,2000-01,7153
Social_sector_expenditure,Maharashtra,2000-01,15429
Social_sector_expenditure,Orissa,2000-01,4065
Social_sector_expenditure,Punjab,2000-01,3887
Social_sector_expenditure,Rajasthan,2000-01,7224
Social_sector_expenditure,Tamil Nadu,2000-01,9618
Social_sector_expenditure,Uttar Pradesh,2000-01,12135
Social_sector_expenditure,West Bengal,2000-01,9623
Social_sector_expenditure,Arunachal Pradesh,2000-01,325
Social_sector_expenditure,Assam,2000-01,3077
Social_sector_expenditure,Himachal Pradesh,2000-01,1963
Social_sector_expenditure,Jammu and Kashmir,2000-01,2044
Social_sector_expenditure,Manipur,2000-01,449
Social_sector_expenditure,Meghalaya,2000-01,578
Social_sector_expenditure,Mizoram,2000-01,505
Social_sector_expenditure,Nagaland,2000-01,585
Social_sector_expenditure,Sikkim,2000-01,259
Social_sector_expenditure,Tripura,2000-01,896
Social_sector_expenditure,Uttarakhand,2000-01,355
Social_sector_expenditure,NCT Delhi,2000-01,3000
Social_sector_expenditure,Puducherry,2000-01,–
Social_sector_expenditure,Andhra Pradesh,2001-02,10876
Social_sector_expenditure,Bihar,2001-02,5783
Social_sector_expenditure,Chhattisgarh,2001-02,2435
Social_sector_expenditure,Goa,2001-02,543
Social_sector_expenditure,Gujarat,2001-02,9029
Social_sector_expenditure,Haryana,2001-02,3675
Social_sector_expenditure,Jharkhand,2001-02,3727
Social_sector_expenditure,Karnataka,2001-02,7642
Social_sector_expenditure,Kerala,2001-02,4932
Social_sector_expenditure,Madhya Pradesh,2001-02,6007
Social_sector_expenditure,Maharashtra,2001-02,15452
Social_sector_expenditure,Orissa,2001-02,4122
Social_sector_expenditure,Punjab,2001-02,3730
Social_sector_expenditure,Rajasthan,2001-02,7730
Social_sector_expenditure,Tamil Nadu,2001-02,9190
Social_sector_expenditure,Uttar Pradesh,2001-02,12279
Social_sector_expenditure,West Bengal,2001-02,9581
Social_sector_expenditure,Arunachal Pradesh,2001-02,449
Social_sector_expenditure,Assam,2001-02,3035
Social_sector_expenditure,Himachal Pradesh,2001-02,1912
Social_sector_expenditure,Jammu and Kashmir,2001-02,2321
Social_sector_expenditure,Manipur,2001-02,550
Social_sector_expenditure,Meghalaya,2001-02,565
Social_sector_expenditure,Mizoram,2001-02,542
Social_sector_expenditure,Nagaland,2001-02,544
Social_sector_expenditure,Sikkim,2001-02,314
Social_sector_expenditure,Tripura,2001-02,968
Social_sector_expenditure,Uttarakhand,2001-02,1320
Social_sector_expenditure,NCT Delhi,2001-02,2989
Social_sector_expenditure,Puducherry,2001-02,–
Social_sector_expenditure,Andhra Pradesh,2002-03,11179
Social_sector_expenditure,Bihar,2002-03,6466
Social_sector_expenditure,Chhattisgarh,2002-03,2820
Social_sector_expenditure,Goa,2002-03,626
Social_sector_expenditure,Gujarat,2002-03,8177
Social_sector_expenditure,Haryana,2002-03,2810
Social_sector_expenditure,Jharkhand,2002-03,4904
Social_sector_expenditure,Karnataka,2002-03,7570
Social_sector_expenditure,Kerala,2002-03,6338
Social_sector_expenditure,Madhya Pradesh,2002-03,7158
Social_sector_expenditure,Maharashtra,2002-03,15704
Social_sector_expenditure,Orissa,2002-03,4210
Social_sector_expenditure,Punjab,2002-03,2990
Social_sector_expenditure,Rajasthan,2002-03,8032
Social_sector_expenditure,Tamil Nadu,2002-03,9662
Social_sector_expenditure,Uttar Pradesh,2002-03,13103
Social_sector_expenditure,West Bengal,2002-03,8463
Social_sector_expenditure,Arunachal Pradesh,2002-03,421
Social_sector_expenditure,Assam,2002-03,3233
Social_sector_expenditure,Himachal Pradesh,2002-03,1973
Social_sector_expenditure,Jammu and Kashmir,2002-03,2518
Social_sector_expenditure,Manipur,2002-03,562
Social_sector_expenditure,Meghalaya,2002-03,570
Social_sector_expenditure,Mizoram,2002-03,562
Social_sector_expenditure,Nagaland,2002-03,567
Social_sector_expenditure,Sikkim,2002-03,348
Social_sector_expenditure,Tripura,2002-03,974
Social_sector_expenditure,Uttarakhand,2002-03,1708
Social_sector_expenditure,NCT Delhi,2002-03,3492
Social_sector_expenditure,Puducherry,2002-03,–
Social_sector_expenditure,Andhra Pradesh,2003-04,13367
Social_sector_expenditure,Bihar,2003-04,7023
Social_sector_expenditure,Chhattisgarh,2003-04,3244
Social_sector_expenditure,Goa,2003-04,686
Social_sector_expenditure,Gujarat,2003-04,8992
Social_sector_expenditure,Haryana,2003-04,2818
Social_sector_expenditure,Jharkhand,2003-04,4320
Social_sector_expenditure,Karnataka,2003-04,8315
Social_sector_expenditure,Kerala,2003-04,5924
Social_sector_expenditure,Madhya Pradesh,2003-04,6787
Social_sector_expenditure,Maharashtra,2003-04,18877
Social_sector_expenditure,Orissa,2003-04,4360
Social_sector_expenditure,Punjab,2003-04,3525
Social_sector_expenditure,Rajasthan,2003-04,9228
Social_sector_expenditure,Tamil Nadu,2003-04,11586
Social_sector_expenditure,Uttar Pradesh,2003-04,12999
Social_sector_expenditure,West Bengal,2003-04,9008
Social_sector_expenditure,Arunachal Pradesh,2003-04,620
Social_sector_expenditure,Assam,2003-04,3709
Social_sector_expenditure,Himachal Pradesh,2003-04,2348
Social_sector_expenditure,Jammu and Kashmir,2003-04,2493
Social_sector_expenditure,Manipur,2003-04,603
Social_sector_expenditure,Meghalaya,2003-04,640
Social_sector_expenditure,Mizoram,2003-04,652
Social_sector_expenditure,Nagaland,2003-04,644
Social_sector_expenditure,Sikkim,2003-04,406
Social_sector_expenditure,Tripura,2003-04,963
Social_sector_expenditure,Uttarakhand,2003-04,2027
Social_sector_expenditure,NCT Delhi,2003-04,3465
Social_sector_expenditure,Puducherry,2003-04,–
Social_sector_expenditure,Andhra Pradesh,2004-05,13821
Social_sector_expenditure,Bihar,2004-05,6117
Social_sector_expenditure,Chhattisgarh,2004-05,3635
Social_sector_expenditure,Goa,2004-05,798
Social_sector_expenditure,Gujarat,2004-05,10127
Social_sector_expenditure,Haryana,2004-05,3497
Social_sector_expenditure,Jharkhand,2004-05,5127
Social_sector_expenditure,Karnataka,2004-05,9764
Social_sector_expenditure,Kerala,2004-05,7344
Social_sector_expenditure,Madhya Pradesh,2004-05,7268
Social_sector_expenditure,Maharashtra,2004-05,20433
Social_sector_expenditure,Orissa,2004-05,4598
Social_sector_expenditure,Punjab,2004-05,3747
Social_sector_expenditure,Rajasthan,2004-05,9845
Social_sector_expenditure,Tamil Nadu,2004-05,13617
Social_sector_expenditure,Uttar Pradesh,2004-05,16932
Social_sector_expenditure,West Bengal,2004-05,9732
Social_sector_expenditure,Arunachal Pradesh,2004-05,650
Social_sector_expenditure,Assam,2004-05,4775
Social_sector_expenditure,Himachal Pradesh,2004-05,2328
Social_sector_expenditure,Jammu and Kashmir,2004-05,3104
Social_sector_expenditure,Manipur,2004-05,873
Social_sector_expenditure,Meghalaya,2004-05,741
Social_sector_expenditure,Mizoram,2004-05,647
Social_sector_expenditure,Nagaland,2004-05,629
Social_sector_expenditure,Sikkim,2004-05,479
Social_sector_expenditure,Tripura,2004-05,1121
Social_sector_expenditure,Uttarakhand,2004-05,2327
Social_sector_expenditure,NCT Delhi,2004-05,4267
Social_sector_expenditure,Puducherry,2004-05,–
Social_sector_expenditure,Andhra Pradesh,2005-06,14900
Social_sector_expenditure,Bihar,2005-06,8663
Social_sector_expenditure,Chhattisgarh,2005-06,4295
Social_sector_expenditure,Goa,2005-06,880
Social_sector_expenditure,Gujarat,2005-06,10995
Social_sector_expenditure,Haryana,2005-06,4742
Social_sector_expenditure,Jharkhand,2005-06,6156
Social_sector_expenditure,Karnataka,2005-06,11675
Social_sector_expenditure,Kerala,2005-06,7524
Social_sector_expenditure,Madhya Pradesh,2005-06,9425
Social_sector_expenditure,Maharashtra,2005-06,24268
Social_sector_expenditure,Orissa,2005-06,5386
Social_sector_expenditure,Punjab,2005-06,4052
Social_sector_expenditure,Rajasthan,2005-06,10920
Social_sector_expenditure,Tamil Nadu,2005-06,14297
Social_sector_expenditure,Uttar Pradesh,2005-06,20141
Social_sector_expenditure,West Bengal,2005-06,11445
Social_sector_expenditure,Arunachal Pradesh,2005-06,742
Social_sector_expenditure,Assam,2005-06,4452
Social_sector_expenditure,Himachal Pradesh,2005-06,2804
Social_sector_expenditure,Jammu and Kashmir,2005-06,4030
Social_sector_expenditure,Manipur,2005-06,939
Social_sector_expenditure,Meghalaya,2005-06,767
Social_sector_expenditure,Mizoram,2005-06,722
Social_sector_expenditure,Nagaland,2005-06,804
Social_sector_expenditure,Sikkim,2005-06,501
Social_sector_expenditure,Tripura,2005-06,1121
Social_sector_expenditure,Uttarakhand,2005-06,2781
Social_sector_expenditure,NCT Delhi,2005-06,4566
Social_sector_expenditure,Puducherry,2005-06,797
Social_sector_expenditure,Andhra Pradesh,2006-07,18654
Social_sector_expenditure,Bihar,2006-07,11127
Social_sector_expenditure,Chhattisgarh,2006-07,5707
Social_sector_expenditure,Goa,2006-07,1010
Social_sector_expenditure,Gujarat,2006-07,13104
Social_sector_expenditure,Haryana,2006-07,5605
Social_sector_expenditure,Jharkhand,2006-07,7392
Social_sector_expenditure,Karnataka,2006-07,14407
Social_sector_expenditure,Kerala,2006-07,7189
Social_sector_expenditure,Madhya Pradesh,2006-07,10658
Social_sector_expenditure,Maharashtra,2006-07,28276
Social_sector_expenditure,Orissa,2006-07,6127
Social_sector_expenditure,Punjab,2006-07,4706
Social_sector_expenditure,Rajasthan,2006-07,12580
Social_sector_expenditure,Tamil Nadu,2006-07,16921
Social_sector_expenditure,Uttar Pradesh,2006-07,24032
Social_sector_expenditure,West Bengal,2006-07,13142
Social_sector_expenditure,Arunachal Pradesh,2006-07,843
Social_sector_expenditure,Assam,2006-07,5220
Social_sector_expenditure,Himachal Pradesh,2006-07,3334
Social_sector_expenditure,Jammu and Kashmir,2006-07,4348
Social_sector_expenditure,Manipur,2006-07,1041
Social_sector_expenditure,Meghalaya,2006-07,873
Social_sector_expenditure,Mizoram,2006-07,798
Social_sector_expenditure,Nagaland,2006-07,914
Social_sector_expenditure,Sikkim,2006-07,547
Social_sector_expenditure,Tripura,2006-07,1206
Social_sector_expenditure,Uttarakhand,2006-07,3226
Social_sector_expenditure,NCT Delhi,2006-07,5139
Social_sector_expenditure,Puducherry,2006-07,800
Social_sector_expenditure,Andhra Pradesh,2007-08,24471
Social_sector_expenditure,Bihar,2007-08,13815
Social_sector_expenditure,Chhattisgarh,2007-08,6947
Social_sector_expenditure,Goa,2007-08,1124
Social_sector_expenditure,Gujarat,2007-08,14893
Social_sector_expenditure,Haryana,2007-08,7343
Social_sector_expenditure,Jharkhand,2007-08,7984
Social_sector_expenditure,Karnataka,2007-08,17644
Social_sector_expenditure,Kerala,2007-08,9010
Social_sector_expenditure,Madhya Pradesh,2007-08,12600
Social_sector_expenditure,Maharashtra,2007-08,29721
Social_sector_expenditure,Orissa,2007-08,8196
Social_sector_expenditure,Punjab,2007-08,4991
Social_sector_expenditure,Rajasthan,2007-08,14683
Social_sector_expenditure,Tamil Nadu,2007-08,19994
Social_sector_expenditure,Uttar Pradesh,2007-08,30006
Social_sector_expenditure,West Bengal,2007-08,16192
Social_sector_expenditure,Arunachal Pradesh,2007-08,953
Social_sector_expenditure,Assam,2007-08,6056
Social_sector_expenditure,Himachal Pradesh,2007-08,3736
Social_sector_expenditure,Jammu and Kashmir,2007-08,5108
Social_sector_expenditure,Manipur,2007-08,1179
Social_sector_expenditure,Meghalaya,2007-08,1039
Social_sector_expenditure,Mizoram,2007-08,940
Social_sector_expenditure,Nagaland,2007-08,1053
Social_sector_expenditure,Sikkim,2007-08,663
Social_sector_expenditure,Tripura,2007-08,1399
Social_sector_expenditure,Uttarakhand,2007-08,3726
Social_sector_expenditure,NCT Delhi,2007-08,7353
Social_sector_expenditure,Puducherry,2007-08,927
Social_sector_expenditure,Andhra Pradesh,2008-09(RE),36786
Social_sector_expenditure,Bihar,2008-09(RE),20505
Social_sector_expenditure,Chhattisgarh,2008-09(RE),10587
Social_sector_expenditure,Goa,2008-09(RE),1614
Social_sector_expenditure,Gujarat,2008-09(RE),18527
Social_sector_expenditure,Haryana,2008-09(RE),9826
Social_sector_expenditure,Jharkhand,2008-09(RE),9870
Social_sector_expenditure,Karnataka,2008-09(RE),20707
Social_sector_expenditure,Kerala,2008-09(RE),11313
Social_sector_expenditure,Madhya Pradesh,2008-09(RE),16489
Social_sector_expenditure,Maharashtra,2008-09(RE),38515
Social_sector_expenditure,Orissa,2008-09(RE),13010
Social_sector_expenditure,Punjab,2008-09(RE),8735
Social_sector_expenditure,Rajasthan,2008-09(RE),19313
Social_sector_expenditure,Tamil Nadu,2008-09(RE),27381
Social_sector_expenditure,Uttar Pradesh,2008-09(RE),41784
Social_sector_expenditure,West Bengal,2008-09(RE),20968
Social_sector_expenditure,Arunachal Pradesh,2008-09(RE),1338
Social_sector_expenditure,Assam,2008-09(RE),9910
Social_sector_expenditure,Himachal Pradesh,2008-09(RE),4849
Social_sector_expenditure,Jammu and Kashmir,2008-09(RE),5609
Social_sector_expenditure,Manipur,2008-09(RE),1517
Social_sector_expenditure,Meghalaya,2008-09(RE),1483
Social_sector_expenditure,Mizoram,2008-09(RE),1351
Social_sector_expenditure,Nagaland,2008-09(RE),1304
Social_sector_expenditure,Sikkim,2008-09(RE),938
Social_sector_expenditure,Tripura,2008-09(RE),1940
Social_sector_expenditure,Uttarakhand,2008-09(RE),3679
Social_sector_expenditure,NCT Delhi,2008-09(RE),9471
Social_sector_expenditure,Puducherry,2008-09(RE),1362
Social_sector_expenditure,Andhra Pradesh,2009-10(BE),35668
Social_sector_expenditure,Bihar,2009-10(BE),21136
Social_sector_expenditure,Chhattisgarh,2009-10(BE),12255
Social_sector_expenditure,Goa,2009-10(BE),1784
Social_sector_expenditure,Gujarat,2009-10(BE),21316
Social_sector_expenditure,Haryana,2009-10(BE),12154
Social_sector_expenditure,Jharkhand,2009-10(BE),10322
Social_sector_expenditure,Karnataka,2009-10(BE),24526
Social_sector_expenditure,Kerala,2009-10(BE),12734
Social_sector_expenditure,Madhya Pradesh,2009-10(BE),18735
Social_sector_expenditure,Maharashtra,2009-10(BE),59821
Social_sector_expenditure,Orissa,2009-10(BE),14037
Social_sector_expenditure,Punjab,2009-10(BE),9051
Social_sector_expenditure,Rajasthan,2009-10(BE),22735
Social_sector_expenditure,Tamil Nadu,2009-10(BE),28052
Social_sector_expenditure,Uttar Pradesh,2009-10(BE),45473
Social_sector_expenditure,West Bengal,2009-10(BE),28472
Social_sector_expenditure,Arunachal Pradesh,2009-10(BE),1107
Social_sector_expenditure,Assam,2009-10(BE),11428
Social_sector_expenditure,Himachal Pradesh,2009-10(BE),4571
Social_sector_expenditure,Jammu and Kashmir,2009-10(BE),6631
Social_sector_expenditure,Manipur,2009-10(BE),1205
Social_sector_expenditure,Meghalaya,2009-10(BE),1801
Social_sector_expenditure,Mizoram,2009-10(BE),1336
Social_sector_expenditure,Nagaland,2009-10(BE),1306
Social_sector_expenditure,Sikkim,2009-10(BE),1067
Social_sector_expenditure,Tripura,2009-10(BE),2133
Social_sector_expenditure,Uttarakhand,2009-10(BE),5542
Social_sector_expenditure,NCT Delhi,2009-10(BE),10290
Social_sector_expenditure,Puducherry,2009-10(BE),1724
Gross_fiscal_deficit,Andhra Pradesh,1980-81,222
Gross_fiscal_deficit,Bihar,1980-81,336
Gross_fiscal_deficit,Chhattisgarh,1980-81,–
Gross_fiscal_deficit,Goa,1980-81,–
Gross_fiscal_deficit,Gujarat,1980-81,247
Gross_fiscal_deficit,Haryana,1980-81,112
Gross_fiscal_deficit,Jharkhand,1980-81,–
Gross_fiscal_deficit,Karnataka,1980-81,226
Gross_fiscal_deficit,Kerala,1980-81,180
Gross_fiscal_deficit,Madhya Pradesh,1980-81,337
Gross_fiscal_deficit,Maharashtra,1980-81,463
Gross_fiscal_deficit,Orissa,1980-81,134
Gross_fiscal_deficit,Punjab,1980-81,160
Gross_fiscal_deficit,Rajasthan,1980-81,207
Gross_fiscal_deficit,Tamil Nadu,1980-81,210
Gross_fiscal_deficit,Uttar Pradesh,1980-81,551
Gross_fiscal_deficit,West Bengal,1980-81,289
